Log file open, 11/27/22 11:38:13
[2022.11.27-08.38.33:417][  0]LogConfig: Set CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.DepthResolution:8.0]]
[2022.11.27-08.38.33:417][  0]LogConfig: Set CVar [[r.SkyAtmosphere.FastSkyLUT.SampleCountMin:2.0]]
[2022.11.27-08.38.33:417][  0]LogConfig: Set CVar [[r.SkyAtmosphere.FastSkyLUT.SampleCountMax:16.0]]
[2022.11.27-08.38.33:417][  0]LogConfig: Set CVar [[r.SkyAtmosphere.SampleCountMin:2.0]]
[2022.11.27-08.38.33:417][  0]LogConfig: Set CVar [[r.SkyAtmosphere.SampleCountMax:16.0]]
[2022.11.27-08.38.33:417][  0]LogConfig: Set CVar [[r.SkyAtmosphere.TransmittanceLUT.UseSmallFormat:1]]
[2022.11.27-08.38.33:417][  0]LogConfig: Set CVar [[r.SkyLight.RealTimeReflectionCapture:0]]
[2022.11.27-08.38.33:417][  0]LogConfig: CVar [[fx.Niagara.QualityLevel:0]] deferred - dummy variable created
[2022.11.27-08.38.33:417][  0]LogConfig: Applying CVar settings from Section [FoliageQuality@0] File [Scalability]
[2022.11.27-08.38.33:417][  0]LogConfig: Set CVar [[foliage.DensityScale:0]]
[2022.11.27-08.38.33:417][  0]LogConfig: Set CVar [[grass.DensityScale:0]]
[2022.11.27-08.38.33:417][  0]LogConfig: Applying CVar settings from Section [ShadingQuality@0] File [Scalability]
[2022.11.27-08.38.33:418][  0]LogConfig: Set CVar [[r.HairStrands.Visibility.MSAA.SamplePerPixel:1]]
[2022.11.27-08.38.33:418][  0]LogConfig: CVar [[r.HairStrands.Interpolation.UseSingleGuide:1]] deferred - dummy variable created
[2022.11.27-08.38.33:418][  0]LogConfig: Set CVar [[r.AnisotropicMaterials:0]]
[2022.11.27-08.38.33:418][  0]LogConfig: Applying CVar settings from Section [Startup] File [../../../Engine/Config/ConsoleVariables.ini]
[2022.11.27-08.38.33:453][  0]LogConfig: Set CVar [[r.DumpShaderDebugInfo:2]]
[2022.11.27-08.38.33:453][  0]LogConfig: Set CVar [[p.chaos.AllowCreatePhysxBodies:1]]
[2022.11.27-08.38.33:453][  0]LogConfig: Set CVar [[fx.SkipVectorVMBackendOptimizations:1]]
[2022.11.27-08.38.33:453][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Engine]
[2022.11.27-08.38.33:453][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [D:/Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/Saved/Config/WindowsEditor/Editor.ini]
[2022.11.27-08.38.33:454][  0]LogInit: Computer: DESKTOP-LEV4IBS
[2022.11.27-08.38.33:454][  0]LogInit: User: omarh
[2022.11.27-08.38.33:454][  0]LogInit: CPU Page size=4096, Cores=4
[2022.11.27-08.38.33:454][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2022.11.27-08.38.33:454][  0]LogMemory: Memory total: Physical=12.0GB (12GB approx)
[2022.11.27-08.38.33:454][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2022.11.27-08.38.33:454][  0]LogMemory: Process Physical Memory: 332.92 MB used, 332.93 MB peak
[2022.11.27-08.38.33:454][  0]LogMemory: Process Virtual Memory: 287.94 MB used, 287.94 MB peak
[2022.11.27-08.38.33:454][  0]LogMemory: Physical Memory: 7859.50 MB used,  4387.66 MB free, 12247.16 MB total
[2022.11.27-08.38.33:454][  0]LogMemory: Virtual Memory: 14182.56 MB used,  30064.60 MB free, 44247.16 MB total
[2022.11.27-08.38.33:454][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2022.11.27-08.38.33:463][  0]LogWindows: WindowsPlatformFeatures enabled
[2022.11.27-08.38.33:583][  0]LogInit: Physics initialised using underlying interface: Chaos
[2022.11.27-08.38.33:587][  0]LogInit: Using OS detected language (en-US).
[2022.11.27-08.38.33:587][  0]LogInit: Using OS detected locale (en-US).
[2022.11.27-08.38.33:923][  0]LogTextLocalizationManager: No specific localization for 'en-US' exists, so 'en' will be used for the language.
[2022.11.27-08.38.34:597][  0]LogInit: Setting process to per monitor DPI aware
[2022.11.27-08.38.34:854][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2022.11.27-08.38.34:854][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2022.11.27-08.38.34:854][  0]LogWindowsTextInputMethodSystem:   - Russian (Russia) - (Keyboard).
[2022.11.27-08.38.34:854][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2022.11.27-08.38.35:412][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2022.11.27-08.38.35:412][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2022.11.27-08.38.48:008][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2022.11.27-08.38.48:009][  0]LogWindows: Attached monitors:
[2022.11.27-08.38.48:009][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1080), device: '\\.\DISPLAY1' [PRIMARY]
[2022.11.27-08.38.48:009][  0]LogWindows: Found 1 attached monitors.
[2022.11.27-08.38.48:009][  0]LogWindows: Gathering driver information using Windows Setup API
[2022.11.27-08.38.48:009][  0]LogRHI: RHI Adapter Info:
[2022.11.27-08.38.48:010][  0]LogRHI:             Name: NVIDIA GeForce GTX 1060 6GB
[2022.11.27-08.38.48:010][  0]LogRHI:   Driver Version: 526.86 (internal:31.0.15.2686, unified:526.86)
[2022.11.27-08.38.48:010][  0]LogRHI:      Driver Date: 11-8-2022
[2022.11.27-08.38.48:010][  0]LogD3D12RHI:     GPU DeviceId: 0x1c03 (for the marketing name, search the web for "GPU Device Id")
[2022.11.27-08.38.48:010][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2022.11.27-08.38.48:015][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2022.11.27-08.38.48:015][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2022.11.27-08.38.48:380][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: Bindless resources are supported
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: Ray tracing is disabled because D3D12 ray tracing tier 1.1 is required but only tier 1.0 is supported.
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2022.11.27-08.38.48:381][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2022.11.27-08.38.49:002][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2022.11.27-08.38.49:029][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2022.11.27-08.38.49:044][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2022.11.27-08.38.49:191][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2022.11.27-08.38.49:191][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2022.11.27-08.38.49:201][  0]LogRHI: Texture pool is 3323 MB (70% of 4747 MB)
[2022.11.27-08.38.49:201][  0]LogD3D12RHI: Async texture creation enabled
[2022.11.27-08.38.49:201][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2022.11.27-08.38.49:684][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="D:/Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/SandboxMapN2.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/Intermediate/TurnkeyReport_0.log" -log="D:/Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/Intermediate/TurnkeyLog_0.log" -project="D:/Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/SandboxMapN2.uproject"  -platform=all'
[2022.11.27-08.38.49:684][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/SandboxMapN2.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/Intermediate/TurnkeyReport_0.log" -log="D:/Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/Intermediate/TurnkeyLog_0.log" -project="D:/Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/SandboxMapN2.uproject"  -platform=all" ]
[2022.11.27-08.38.50:402][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2022.11.27-08.38.50:402][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2022.11.27-08.38.50:402][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2022.11.27-08.38.50:402][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2022.11.27-08.38.50:402][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2022.11.27-08.38.50:402][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2022.11.27-08.38.50:402][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2022.11.27-08.38.50:447][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2022.11.27-08.38.50:481][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2022.11.27-08.38.50:593][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2022.11.27-08.38.50:666][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2022.11.27-08.38.50:723][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2022.11.27-08.38.50:723][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2022.11.27-08.38.50:723][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2022.11.27-08.38.50:723][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2022.11.27-08.38.50:723][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2022.11.27-08.38.50:723][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2022.11.27-08.38.50:723][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2022.11.27-08.38.50:723][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2022.11.27-08.38.50:723][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2022.11.27-08.38.50:723][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2022.11.27-08.38.50:898][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2022.11.27-08.38.50:898][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2022.11.27-08.38.51:139][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2022.11.27-08.38.51:139][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2022.11.27-08.38.51:430][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2022.11.27-08.38.51:430][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2022.11.27-08.38.51:430][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2022.11.27-08.38.51:430][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2022.11.27-08.38.51:559][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2022.11.27-08.38.51:559][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2022.11.27-08.38.51:559][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2022.11.27-08.38.51:614][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2022.11.27-08.38.51:614][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2022.11.27-08.38.51:869][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2022.11.27-08.38.51:870][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2022.11.27-08.38.51:870][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2022.11.27-08.38.51:870][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2022.11.27-08.38.51:870][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2022.11.27-08.38.51:870][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2022.11.27-08.38.51:974][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2022.11.27-08.38.51:974][  0]LogTargetPlatformManager:   ADPCM
[2022.11.27-08.38.51:974][  0]LogTargetPlatformManager:   PCM
[2022.11.27-08.38.52:107][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2022.11.27-08.38.52:107][  0]LogTargetPlatformManager:   BINKA
[2022.11.27-08.38.52:593][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2022.11.27-08.38.52:593][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2022.11.27-08.38.52:593][  0]LogTargetPlatformManager:   OGG
[2022.11.27-08.38.53:801][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2022.11.27-08.38.53:801][  0]LogTargetPlatformManager:   OPUS
[2022.11.27-08.38.56:296][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   SF_METAL
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.11.27-08.38.56:405][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.11.27-08.38.56:636][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.11.27-08.38.56:636][  0]LogTargetPlatformManager:   VVM_1_0
[2022.11.27-08.38.56:636][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.11.27-08.38.56:636][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.11.27-08.38.56:636][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.11.27-08.38.56:636][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.11.27-08.38.56:636][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.11.27-08.38.56:636][  0]LogRendererCore: Ray tracing is disabled. Reason: not supported by current RHI.
[2022.11.27-08.38.56:735][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.11.27-08.38.56:735][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.11.27-08.38.56:735][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.27-08.38.56:735][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.11.27-08.38.56:830][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2022.11.27-08.38.56:830][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.27-08.38.56:830][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.11.27-08.38.56:925][  0]LogDerivedDataCache: Speed tests for C:/Users/omarh/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.10 seconds
[2022.11.27-08.38.56:925][  0]LogDerivedDataCache: Display: Performance to C:/Users/omarh/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.28ms. RandomReadSpeed=14.21MBs, RandomWriteSpeed=34.97MBs. Assigned SpeedClass 'Local'
[2022.11.27-08.38.56:936][  0]LogDerivedDataCache: Using Local data cache path C:/Users/omarh/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.11.27-08.38.56:936][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.11.27-08.38.56:936][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.11.27-08.38.56:937][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.11.27-08.38.56:937][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.11.27-08.38.56:937][  0]LogShaderCompilers: Guid format shader working directory is -15 characters bigger than the processId version (../../../../../Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/Intermediate/Shaders/WorkingDirectory/13936/).
[2022.11.27-08.38.56:937][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/omarh/AppData/Local/Temp/UnrealShaderWorkingDir/47D09DBD445EBB60FF185AA4D5D5971F/'.
[2022.11.27-08.38.56:938][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.11.27-08.38.56:938][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 3 workers.
[2022.11.27-08.39.16:775][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.11.27-08.39.18:750][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../Desktop/PC/WORK/UE5/SandboxMapN2/SandboxMapN2/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.11.27-08.39.18:750][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: ---
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: ---
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.11.27-08.39.19:690][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.11.27-08.39.22:639][  0]LogSlate: Using FreeType 2.10.0
[2022.11.27-08.39.22:767][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.11.27-08.39.25:568][  0]LogAssetRegistry: FAssetRegistry took 0.0197 seconds to start up
[2022.11.27-08.39.25:588][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.11.27-08.39.26:303][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.11.27-08.39.26:919][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: Available device profiles:
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9445000][00000B78CF6DC000 52] GlobalDefaults, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9446400][00000B78CF6CA000 52] Windows, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9446600][00000B78CF6CC800 52] WindowsEditor, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9445E00][00000B78CFD00000 52] WindowsServer, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9445C00][00000B78CFD0A000 52] WindowsClient, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9444A00][00000B78CFD07800 52] IOS, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9445A00][00000B78C8212800 52] iPadAir2, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9447000][00000B78CFD05000 52] IPadPro, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9447200][00000B78D07B0000 52] iPadAir3, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9444800][00000B78D9760000 52] iPadAir4, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9446000][00000B78D9765000 52] iPadAir5, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9447E00][00000B78D9767800 52] iPadMini4, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9445600][00000B78D976A000 52] iPadMini5, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9443200][00000B78D976C800 52] iPadMini6, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9446800][00000B78D9782800 52] iPhone6S, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9448E00][00000B78D9780000 52] iPhone7, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9448C00][00000B78D9785000 52] iPodTouch7, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9446E00][00000B78D978A000 52] iPhone6SPlus, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9447400][00000B78D978C800 52] iPhone7Plus, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9448200][00000B78D07B5000 52] iPhoneSE, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9444000][00000B78D9787800 52] iPhone8, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9444600][00000B78D9790000 52] iPhone8Plus, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9444400][00000B78D9795000 52] iPhoneX, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9445800][00000B78D9797800 52] iPhoneXS, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9445400][00000B78D979A000 52] iPhoneXSMax, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9442400][00000B78D979C800 52] iPhoneXR, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9446200][00000B78D9762800 52] iPhone11, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9448400][00000B78D97A0000 52] iPhone11Pro, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9448A00][00000B78D97A5000 52] iPhone11ProMax, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9444C00][00000B78D97A7800 52] iPhoneSE2, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9446A00][00000B78D97AA000 52] iPhone12Mini, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9449000][00000B78D97AC800 52] iPhone12, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9448600][00000B78D9792800 52] iPhone12Pro, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9449E00][00000B78D97B0000 52] iPhone12ProMax, 
[2022.11.27-08.39.26:919][  0]LogDeviceProfileManager: 	[00000B78D9447600][00000B78D97B5000 52] iPhone13Mini, 
